-22,-5,-14,d
-22,-6,-14,d
-22,-6,-13,d
-21,-5,-14,d
-21,-5,-14,d
-21,-4,-13,d
-21,-4,-14,d
-21,-4,-13,d
-21,-5,-13,d
-21,-4,-12,d
-19,-4,-13,d
-19,-4,-14,d
-21,-5,-14,d
-21,-5,-12,d
-21,-4,-12,d
-18,-4,-11,d
-19,-5,-11,d
-20,-6,-11,d
-20,-6,-11,d
-19,-5,-10,d
-20,-5,-10,d
-20,-3,-11,d
-19,-5,-11,d
-21,-4,-11,d
-20,-6,-11,d
-20,-4,-11,d
-20,-4,-11,d
-19,-4,-11,d
-19,-5,-11,d
-19,-5,-10,d
-19,-5,-11,d
-20,-5,-11,d
-19,-5,-11,d
-18,-5,-9,d
-17,-4,-10,d
-19,-4,-10,d
-19,-4,-10,d
-19,-6,-10,d
-19,-6,-11,d
-19,-4,-11,d
-20,-5,-11,d
-20,-5,-10,d
-19,-6,-11,d
-21,-4,-10,d
-21,-5,-10,d
-21,-5,-10,d
-21,-6,-11,d
-21,-5,-10,d
-20,-5,-10,d
-20,-5,-10,d
-20,-5,-11,d
-21,-5,-10,d
-21,-5,-10,d
-21,-4,-11,d
-22,-5,-10,d
-22,-5,-11,d
-21,-4,-11,d
-22,-5,-10,d
-22,-4,-11,d
-23,-4,-11,d
-23,-5,-10,d
-24,-5,-10,d
-24,-5,-11,d
-24,-5,-11,d
-24,-5,-11,d
-24,-5,-11,d
-24,-4,-12,d
-24,-4,-12,d
-24,-4,-12,d
-24,-4,-13,d
-24,-4,-13,d
-24,-3,-13,d
-24,-4,-12,d
-25,-4,-12,d
-25,-4,-13,d
-24,-4,-12,d
-25,-4,-12,d
-25,-4,-12,d
-25,-4,-12,d
-25,-4,-12,d
-26,-4,-12,d
-25,-4,-12,d
-25,-4,-12,d
-25,-4,-12,d
-25,-4,-12,d
-26,-4,-12,d
-24,-4,-12,d
-25,-4,-12,d
-25,-4,-12,d
-25,-5,-12,d
-25,-4,-12,d
-25,-4,-12,d
-25,-5,-13,d
-24,-5,-12,d
-24,-5,-12,d
-25,-5,-12,d
-25,-5,-12,d
-25,-4,-12,d
-24,-5,-12,d
-26,-5,-12,d
-26,-5,-12,d
-25,-5,-12,d
-25,-5,-12,d
-24,-4,-12,d
39,-4,-12,d
39,-4,-12,d
-24,-4,-12,d
-24,-4,-11,d
-25,-3,-12,d
-24,-3,-12,d
-25,-5,-12,d
-25,-4,-12,d
-24,-4,-12,d
-25,-4,-12,d
-25,-3,-11,d
-24,-4,-11,d
-24,-4,-11,d
-24,-5,-11,d
-24,-5,-11,d
-24,-4,-11,d
-24,-4,-11,d
-25,-5,-12,d
-25,-5,-12,d
-24,-4,-12,d
-24,-4,-11,d
-24,-4,-11,d
-24,-4,-11,d
-24,-3,-11,d
-24,-4,-11,d
-24,-4,-11,d
-24,-4,-11,d
-24,-3,-12,d
-24,-3,-11,d
-23,-4,-11,d
-24,-4,-11,d
-24,-3,-11,d
-24,-3,-11,d
-23,-3,-11,d
-24,-4,-11,d
-24,-4,-10,d
-24,-4,-11,d
-23,-4,-11,d
-23,-3,-10,d
-24,-4,-10,d
-24,-4,-11,d
-24,-4,-11,d
-24,-4,-11,d
-24,-4,-11,d
-24,-4,-11,d
-24,-3,-11,d
-24,-3,-12,d
-24,-4,-11,d
-24,-4,-11,d
-24,-4,-11,d
-24,-4,-11,d
-24,-4,-11,d
-24,-4,-11,d
-24,-4,-11,d
-24,-3,-11,d
-24,-3,-11,d
-24,-3,-11,d
-24,-3,-11,d
-24,-3,-11,d
-24,-4,-12,d
-24,-4,-12,d
-24,-4,-11,d
-25,-4,-11,d
-25,-4,-11,d
-25,-4,-11,d
-24,-4,-11,d
-25,-5,-11,d
-25,-5,-11,d
-25,-5,-11,d
-25,-5,-11,d
-25,-5,-11,d
-25,-5,-11,d
-25,-4,-11,d
-25,-5,-11,d
-25,-5,-11,d
-25,-5,-11,d
-25,-5,-11,d
-25,-5,-11,d
-25,-5,-11,d
-25,-5,-11,d
-25,-5,-11,d
-25,-5,-11,d
-24,-5,-11,d
-25,-5,-11,d
-25,-5,-11,d
-25,-5,-11,d
-25,-5,-11,d
-25,-5,-11,d
-25,-5,-11,d
-25,-5,-11,d
-25,-5,-11,d
-24,-5,-11,d
-24,-5,-11,d
-24,-5,-11,d
-24,-5,-11,d
-24,-5,-11,d
-25,-5,-11,d
-24,-5,-11,d
-24,-5,-11,d
-25,-5,-11,d
-24,-4,-11,d
-24,-5,-11,d
-24,-5,-11,d
-24,-4,-11,d
-24,-4,-11,d
-24,-4,-11,d
-24,-4,-11,d
-24,-4,-11,d
-24,-4,-11,d
-24,-4,-11,d
-24,-4,-11,d
-24,-4,-11,d
-24,-4,-11,d
-24,-4,-11,d
-24,-4,-11,d
-24,-4,-11,d
-24,-3,-11,d
-25,-4,-11,d
-24,-4,-11,d
-24,-4,-11,d
-24,-4,-11,d
-24,-4,-11,d
-25,-4,-11,d
-25,-4,-11,d
-25,-4,-11,d
-24,-4,-11,d
-24,-4,-11,d
-24,-4,-11,d
-24,-4,-11,d|

-24,-4,-11,c
-21,-1,-14,c
-17,0,-15,c
-16,0,-15,c
-17,1,-16,c
-17,0,-15,c
-18,0,-15,c
-17,0,-14,c
-17,0,-15,c
-17,1,-15,c
-17,1,-15,c
-17,0,-15,c
-17,0,-15,c
-17,1,-15,c
-16,1,-15,c
-17,1,-14,c
-16,1,-14,c
-17,1,-14,c
-17,1,-14,c
-17,1,-14,c
-17,1,-14,c
-17,1,-14,c
-17,1,-14,c
-18,1,-14,c
-18,1,-14,c
-18,1,-14,c
-18,1,-15,c
-18,1,-15,c
-18,1,-14,c
-18,1,-15,c
-17,1,-14,c
-16,1,-14,c
-17,1,-14,c
-17,1,-14,c
-18,2,-15,c
-18,2,-14,c
-17,2,-14,c
-18,1,-15,c
-18,1,-15,c
-17,1,-14,c
-16,1,-14,c
-17,2,-14,c
-17,2,-15,c
-18,1,-15,c
-18,1,-14,c
-18,1,-14,c
-18,1,-14,c
-18,1,-14,c
-17,1,-14,c
-18,1,-15,c
-17,1,-15,c
-19,1,-15,c
-18,1,-16,c
-18,1,-15,c
-18,1,-15,c
-18,1,-15,c
-19,1,-16,c
-18,1,-15,c
-19,1,-15,c
-19,1,-15,c
-19,1,-15,c
-20,1,-15,c
-20,1,-15,c
-20,1,-15,c
-19,0,-16,c
-19,1,-16,c
-19,1,-15,c
-19,1,-14,c
-19,1,-14,c
-19,1,-15,c
-18,1,-15,c
-19,1,-15,c
-19,1,-15,c
-20,1,-15,c
-19,1,-15,c
-19,1,-16,c
-19,1,-16,c
-20,0,-16,c
-20,1,-16,c
-19,0,-16,c
-20,0,-14,c
-20,1,-15,c
-20,1,-15,c
-20,1,-15,c
-20,1,-15,c
-20,1,-17,c
-20,0,-16,c
-20,0,-16,c
-20,0,-17,c
-20,0,-15,c
-19,0,-16,c
-20,1,-16,c
-20,1,-16,c
-20,0,-17,c
-20,0,-15,c
-20,0,-15,c
-20,0,-15,c
-20,0,-17,c
-20,0,-16,c
-20,0,-16,c
-19,0,-16,c
-20,0,-17,c
-20,0,-17,c
-21,0,-17,c
-20,0,-16,c
-21,0,-17,c
-21,0,-17,c
-21,0,-17,c
-20,0,-17,c
-20,0,-18,c
-20,0,-18,c
-20,0,-17,c
-20,0,-17,c
-20,0,-18,c
-21,0,-18,c
-20,0,-17,c
-20,0,-17,c
-20,0,-17,c
-20,0,-17,c
-20,0,-16,c
-20,0,-17,c
-20,0,-17,c
-20,0,-17,c
-20,0,-17,c
-20,0,-17,c
-20,0,-17,c
-20,0,-17,c
-21,0,-17,c
-20,0,-17,c
-20,0,-17,c
-20,0,-17,c
-20,0,-17,c
-20,0,-17,c
-20,-1,-17,c
-20,0,-18,c
-21,0,-18,c
-20,-1,-18,c
-20,0,-17,c
-20,0,-17,c
-21,0,-17,c
-21,0,-18,c
-20,0,-18,c
-20,0,-17,c
-20,0,-18,c
-20,0,-17,c
-21,0,-17,c
-21,0,-17,c
-21,0,-17,c
-21,0,-18,c
-20,-1,-17,c
-21,-1,-17,c
-21,0,-18,c
-21,-1,-18,c
-21,-1,-17,c
-20,0,-17,c
-20,0,-17,c
-20,0,-16,c
-20,0,-16,c
-19,0,-15,c
-19,0,-17,c
-21,0,-17,c
-20,-1,-17,c
-20,0,-16,c
-20,0,-17,c
-21,-1,-17,c
-21,-1,-17,c
-21,0,-17,c
-21,-1,-17,c
-21,0,-16,c
-21,0,-16,c
-21,0,-16,c
-21,0,-16,c
-21,-1,-16,c
-21,-1,-18,c
-21,-1,-18,c
-20,-1,-18,c
-20,-1,-18,c
-20,-1,-18,c
-21,-1,-20,c
-21,-1,-20,c
-21,-1,-19,c
-21,-1,-19,c
-21,-1,-19,c
-21,-1,-17,c
-20,-1,-17,c
-20,-1,-17,c
-21,-1,-18,c
-21,-1,-18,c
-21,-1,-19,c
-21,-1,-19,c
-21,-1,-19,c
-21,-2,-18,c|
